2801,彰銀
2807,竹商銀
2808,北商銀
2809,南企
2811,東企
2812,台中銀
2816,友聯
2820,華票
2822,農銀
2823,中壽
2825,中央保
2827,中聯
2828,萬通
2831,中華銀行
2832,台產
2833,台壽
2834,台企
2836,高雄銀
2837,萬泰銀
2838,聯邦銀
2841,台開
2845,遠東銀
2847,大眾銀
2848,華南保
2849,安泰銀
2850,新產
2851,中再保
2852,第一保
2880,華南金
2881,富邦金
2882,國泰金
2883,開發金
2884,玉山金
2885,復華金
2886,兆豐金
2887,台新金
2888,新光金
2889,國票金
2890,建華金
2891,中信金
2892,第一金控
