代碼,公司名稱
2501,國建
2504,國產
2505,國揚
2506,太設
2509,全坤
2511,太子
2512,寶建
2514,龍邦
2515,中工
2516,新建
2520,冠德
2521,宏總
2523,德寶
2524,京城
2525,寶祥
2526,大陸
2527,宏璟
2528,皇普
2530,華建
2533,昱成
2534,宏盛
2535,達欣工程
2536,宏普
2537,春池
2538,基泰
2539,櫻建
2540,林三號
2542,興富發
2543,皇昌
2544,昌益光電
2545,皇翔
2546,根基
2547,日勝生
2548,華固
