代碼,公司名稱
4401,東隆興
4402,福大
4404,百成行
4406,新昕
4408,聯明
4413,赤崁
4414,如興
4415,勤龍
4416,福纖實業
4417,金洲
4419,松懋化學
4420,光明
6502,國隆
