代碼,公司名稱
6001,建華證券
6002,台育證券
6003,大華證券
6004,元大京華
6005,群益證券
6007,富邦證券
6008,中信證券
6009,永昌證券
6010,台証證券
6012,金鼎證券
6013,京華證券
6014,日盛證券
6015,吉祥證券
6016,康和證券
6017,亞洲證券
6020,大展證券
6021,大慶證
