代碼,公司名稱
1301,台塑
1303,南亞
1304,台聚
1305,華夏
1307,三芳
1308,亞聚
1309,台達化
1310,台苯
1312,國喬
1313,聯成
1314,中石化
1315,達新
1321,大洋
1323,永裕
1324,地球
1325,恆大
1326,台化
1337,再生-KY
1340,勝悅-KY
1341,富林-KY
4306,炎洲
1312A,國喬特
