代碼,公司名稱
5501,金腦科
5505,和旺
5506,長鴻
5508,永信建設
5511,德昌
5512,力麒
5514,三豐
5515,建國工程
5516,雙喜
5519,隆大
5520,力泰
5521,工信工程
5522,大都市
5523,宏都
5524,全友建設
5525,順天
5528,廣大
5529,訊嘉
5530,大漢
5531,鄉林
5532,竟誠建築
5533,皇鼎建設
5534,長虹
6401,助群
6402,基泰營
